(-344.515, -580.687, -42.3285)
(-265.613, -441.07, -15.3212)
(-237.089, -377.885, -308.47)
(-302.298, -498.369, -387.415)
(-325.782, -541.577, -392.943)
(-338.85, -558.053, -380.514)
(-345.532, -573.145, -366.144)
(-338.27, -556.718, -329.125)
(-314.181, -514.053, -283.026)
(-318.331, -514.935, -260.405)
(-309.18, -501.794, -233.751)
(-297.272, -480.319, -207.747)
(-305.242, -500.449, -192.983)
(-306.217, -498.396, -170.348)
(-288.436, -471.945, -134.102)
(-279.76, -452.155, -115.716)
(-331.14, -532.169, -109.96)
(-328.266, -531.358, -85.0171)
(-361.018, -578.309, -67.3762)
(-337.817, -546.518, -39.0515)
(-275.1, -439.95, -15.773)
(-246.266, -377.926, -320.99)
(-281.304, -449.185, -365.866)
(-307.027, -490.218, -371.468)
(-324.415, -508.625, -362.865)
(-334.636, -523.41, -343.559)
(-293.673, -464.342, -285.007)
(-322.578, -506.792, -294.195)
(-297.659, -462.352, -247.099)
(-344.71, -536.153, -260.995)
(-306.822, -477.903, -211.379)
(-334.288, -522.478, -211.716)
(-299.277, -459.553, -167.764)
(-300.169, -460.251, -135.516)
(-268.924, -419.659, -111.673)
(-309.996, -475.87, -98.9225)
(-280.835, -435.357, -72.2702)
(-308.658, -478.473, -60.431)
(-318.592, -493.414, -37.5453)
(-265.444, -407.429, -15.7525)
(-256.747, -374.474, -331.745)
(-307.497, -455.561, -383.675)
(-295.876, -442.034, -350.327)
(-311.688, -472.249, -349.177)
(-323.645, -480.986, -336.9)
(-307.869, -457.478, -294.131)
(-316.415, -470.727, -282.893)
(-315.726, -471.869, -263.387)
(-334.006, -499.403, -255.568)
(-318.389, -467.81, -218.468)
(-306.733, -454.176, -189.658)
(-305.678, -453.127, -168.223)
(-287.655, -428.77, -138.708)
(-307.591, -457.236, -125.832)
(-325.865, -483.983, -111.495)
(-312.472, -462.651, -85.6139)
(-288.261, -435.886, -53.9235)
(-289.597, -433.644, -33.7861)
(-245.434, -362.124, -13.7325)
(-276.03, -385.403, -356.906)
(-335.647, -482.884, -418.508)
(-312.789, -450.053, -375.772)
(-314.928, -449.258, -349.344)
(-324.193, -462.106, -334.759)
(-314.694, -449.423, -304.622)
(-335.553, -476.621, -301.074)
(-330.776, -463.824, -271.744)
(-368.53, -516.903, -273.296)
(-325.154, -464.673, -223.68)
(-325.345, -470.403, -204.505)
(-334.476, -480.809, -184.798)
(-331.44, -466.467, -156.229)
(-335.546, -478.115, -134.88)
(-315.728, -451.276, -107.145)
(-331.97, -460.772, -92.5544)
(-251.749, -355.446, -46.9834)
(-305.089, -438.011, -32.4385)
(-265.324, -369.67, -13.715)
(-220.242, -290.004, -286.645)
(-320.571, -429.308, -390.299)
(-343.356, -465.352, -400.953)
(-296.14, -404.716, -329.364)
(-290.135, -392.156, -297.245)
(-316.818, -428.081, -305.279)
(-298.483, -402.587, -266.994)
(-298.161, -403.872, -249.877)
(-338.49, -453.886, -254.214)
(-344.63, -469.019, -245.593)
(-306.297, -420.62, -188.043)
(-310.944, -430.484, -171.327)
(-328.219, -442.447, -156.454)
(-316.462, -432.344, -130.055)
(-296.626, -405.499, -99.9448)
(-277.598, -380.239, -75.2719)
(-277.01, -379.488, -55.703)
(-279.054, -382.027, -32.5125)
(-238.465, -316.089, -12.3795)
(-239.537, -298.035, -307.651)
(-329.381, -414.425, -406.017)
(-334.558, -432.196, -397.044)
(-340.277, -427.65, -373.62)
(-318.224, -407.544, -324.985)
(-297.293, -384.026, -285.766)
(-287.208, -371.976, -260.056)
(-292.412, -373.002, -242.414)
(-356.925, -455.195, -265.241)
(-281.098, -362.263, -194.717)
(-335.233, -422.046, -209.024)
(-316.542, -413.25, -174.331)
(-312.932, -405.543, -150.943)
(-304.155, -397.255, -125.206)
(-323.203, -420.78, -112.287)
(-345.858, -446.144, -95.5675)
(-297.667, -382.575, -58.8054)
(-282.4, -358.607, -29.6328)
(-248.675, -311.029, -9.8951)
(-248.236, -294.811, -320.615)
(-309.293, -375.096, -385.553)
(-325.337, -397.39, -382.327)
(-317.837, -386.344, -347.978)
(-314.124, -383.377, -327.461)
(-295.778, -362.72, -285.959)
(-286.524, -348.953, -259.76)
(-308.744, -373.262, -256.766)
(-325.658, -392.154, -249.148)
(-360.883, -449.226, -250.763)
(-286.297, -348.343, -179.978)
(-311.102, -394.162, -175.913)
(-272.649, -337.84, -132.333)
(-322.854, -404.315, -138.98)
(-322.896, -398.377, -106.016)
(-331.723, -406.36, -88.3256)
(-330.804, -405.868, -65.4317)
(-316.774, -383.57, -37.903)
(-239.107, -282.662, -12.2968)
(-257.654, -288.138, -332.211)
(-336.86, -382.117, -419.571)
(-324.845, -371.739, -386.413)
(-330.35, -371.716, -361.153)
(-298.234, -340.491, -306.597)
(-288.702, -329.956, -275.71)
(-314.502, -361.943, -286.581)
(-332.361, -386.239, -277.101)
(-326.355, -370.073, -244.726)
(-348.201, -396.447, -246.776)
(-310.916, -348.202, -196.966)
(-345.237, -396.131, -201.355)
(-268.758, -306.522, -124.21)
(-299.756, -345.971, -128.795)
(-287.432, -323.627, -96.8073)
(-338.006, -391.433, -95.2285)
(-329.739, -380.147, -68.162)
(-311.988, -361.483, -32.5482)
(-210.264, -235.156, -8.77677)
(-257.541, -270.816, -331.003)
(-308.163, -328.992, -383.433)
(-296.41, -319.272, -351.046)
(-324.305, -345.853, -358.355)
(-297.244, -319.004, -308.996)
(-296.059, -318.392, -285.54)
(-288.958, -309.152, -261.157)
(-339.476, -355.689, -276.987)
(-318.574, -340.786, -236.323)
(-320.704, -348.652, -225.112)
(-315.663, -340.756, -199.465)
(-311.284, -335.685, -174.896)
(-277.53, -299.147, -132.779)
(-274.88, -297.743, -114.736)
(-269.612, -290.785, -89.406)
(-285.722, -306.438, -78.5439)
(-326.552, -346.204, -64.3928)
(-381.505, -405.106, -49.0651)
(-276.754, -290.439, -15.1732)
(-267.44, -263.04, -342.076)
(-338.259, -336.067, -416.838)
(-290.174, -288.521, -339.483)
(-325.594, -325.302, -360.227)
(-305.941, -307.09, -318.581)
(-306.569, -303.762, -294.3)
(-287.954, -287.807, -258.047)
(-354.96, -347.387, -294.555)
(-342.164, -343.759, -263.274)
(-323.198, -321.284, -224.575)
(-326.662, -335.287, -211.5)
(-294.68, -301.139, -168.226)
(-320.353, -324.474, -152.441)
(-303.23, -301.121, -129.38)
(-321.585, -324.28, -108.827)
(-313.167, -315.559, -84.4211)
(-324.309, -327.714, -65.0789)
(-342.714, -346.33, -42.5382)
(-237.846, -234.969, -13.3283)
(-191.852, -175.166, -243.501)
(-267.534, -244.161, -322.886)
(-238.579, -217.538, -272.495)
(-246.071, -225.083, -267.01)
(-265.456, -241.847, -268.343)
(-256.27, -232.855, -242.262)
(-256.148, -234.107, -224.553)
(-265.911, -241.553, -215.617)
(-275.472, -249.596, -204.519)
(-265.694, -238.818, -179.165)
(-246.387, -222.662, -151.167)
(-226.39, -201.593, -122.642)
(-236.684, -214.653, -111.194)
(-255.3, -230.294, -103.847)
(-265.748, -239.184, -89.0972)
(-275.768, -249.134, -73.8075)
(-256.917, -232.834, -51.6874)
(-247.608, -225.065, -32.8626)
(-201.341, -183.701, -13.057)
(-178.952, -393.443, -243.593)
(-222.731, -492.862, -288.251)
(-231.281, -513.046, -283.236)
(-257.427, -573.036, -297.263)
(-230.769, -514.07, -249.958)
(-230.245, -514.153, -233.041)
(-221.063, -494.898, -208.511)
(-210.887, -476.483, -184.675)
(-230.622, -515.354, -183.026)
(-219.579, -497.176, -160.052)
(-240.49, -535.778, -155.702)
(-221.269, -497.651, -128.101)
(-229.453, -516.749, -116.185)
(-221.08, -496.809, -96.2098)
(-212.057, -477.258, -76.8678)
(-212.73, -477.101, -61.1612)
(-194.885, -436.905, -41.8217)
(-195.379, -434.879, -27.5307)
(-169.532, -374.141, -11.7299)
(-204.133, -437.777, -281.705)
(-296.142, -648.562, -393.532)
(-293.845, -649.348, -371.591)
(-293.54, -649.994, -349.309)
(-318.657, -707.057, -356.428)
(-293.424, -651.19, -305.269)
(-299.272, -669.602, -292.582)
(-291.228, -652.632, -261.144)
(-288.325, -631.471, -232.224)
(-306.065, -692.26, -231.054)
(-288.547, -631.974, -192.59)
(-273.225, -616.265, -164.264)
(-304.863, -687.525, -160.426)
(-299.467, -668.535, -134.136)
(-290.014, -648.793, -108.726)
(-290.869, -648.089, -85.8583)
(-290.027, -646.659, -61.408)
(-320.602, -703.287, -41.1776)
(-211.83, -456.414, -13.3193)
(-214.39, -440.653, -294.248)
(-290.298, -607.825, -382.927)
(-311.913, -661.848, -393.526)
(-340.791, -718.711, -400.288)
(-322.807, -680.765, -357.498)
(-334.493, -701.454, -338.877)
(-312.181, -662.101, -301.705)
(-319.362, -681.357, -285.752)
(-308.068, -643.854, -246.63)
(-308.993, -664.908, -230.722)
(-307.627, -644.665, -200.59)
(-324.435, -698.577, -193.872)
(-301.815, -643.672, -154.132)
(-299.403, -629.02, -131.657)
(-273.622, -569.472, -96.1738)
(-289.976, -606.849, -83.9318)
(-299.248, -626.414, -63.7097)
(-274.351, -570.205, -37.982)
(-247.589, -515.525, -16.8559)
(-214.231, -426.321, -294.559)
(-290.839, -584.892, -382.163)
(-287.177, -587.234, -361.473)
(-318.807, -658.366, -380.039)
(-300.176, -621.676, -338.077)
(-302.472, -621.602, -314.152)
(-324.689, -673.871, -316.678)
(-335.105, -691.459, -300.075)
(-344.312, -708.734, -284.705)
(-321.698, -675.64, -246.996)
(-323.109, -674.299, -217.379)
(-333.003, -708.731, -204.794)
(-332.109, -693.247, -176.336)
(-350.169, -724.904, -164.276)
(-297.649, -620.084, -107.573)
(-276.81, -585.003, -85.7304)
(-294.792, -620.284, -59.1257)
(-329.653, -673.886, -41.7496)
(-211.153, -425.288, -12.5951)
(-203.007, -393.05, -283.316)
(-302.963, -597.65, -407.174)
(-323.7, -649.972, -418.739)
(-301.165, -598.568, -357.624)
(-308.552, -615.93, -346.858)
(-337.984, -667.461, -347.962)
(-308.943, -615.478, -300.415)
(-355.433, -701.2, -315.983)
(-328.939, -651.543, -269.684)
(-298.557, -600.559, -226.271)
(-301.855, -600.295, -199.061)
(-307.148, -619.252, -183.787)
(-320.217, -631.452, -164.155)
(-322.315, -631.201, -139.313)
(-280.62, -546.659, -98.2723)
(-298.154, -581.95, -87.2442)
(-290.292, -563.201, -61.8812)
(-292.686, -564.167, -40.1785)
(-222.59, -426.235, -14.6521)
(-196.163, -361.557, -269.827)
(-301.144, -560.581, -393.316)
(-307.087, -576.538, -383.354)
(-305.584, -578.175, -359.856)
(-297.528, -559.747, -328.921)
(-306.47, -576.177, -314.641)
(-280.52, -527.928, -265.755)
(-330.518, -625.891, -294.63)
(-289.724, -545.677, -236.266)
(-280.477, -541.891, -212.422)
(-293.222, -559.819, -196.287)
(-323.2, -625.681, -191.092)
(-337.871, -643.077, -172.603)
(-310.583, -593.501, -138.415)
(-310.3, -593.111, -113.652)
(-308.483, -591.552, -90.846)
(-326.684, -623.809, -67.5478)
(-296.978, -558.635, -37.5076)
(-257.698, -477.007, -15.5048)
(-222.724, -395.481, -308.425)
(-303.405, -554.396, -409.411)
(-316.236, -585.892, -407.797)
(-332.404, -616.313, -400.165)
(-316.516, -584.556, -352.968)
(-318.015, -583.629, -332.583)
(-346.711, -631.047, -332.724)
(-334.354, -613.462, -303.801)
(-282.1, -503.821, -227.299)
(-266.636, -489.216, -199.292)
(-275.089, -505.467, -185.286)
(-304.487, -566.765, -183.162)
(-311.802, -569.073, -157.481)
(-327.233, -598.306, -142.141)
(-322.462, -584.947, -112.198)
(-317.152, -567.378, -89.908)
(-327.937, -585.215, -68.1636)
(-311.683, -552.089, -42.0154)
(-250.399, -442.026, -16.6314)
(-232.686, -394.161, -319.601)
(-293.036, -500.656, -383.631)
(-282.706, -485.199, -349.343)
(-334.777, -573.611, -389.482)
(-297.759, -515.675, -327.509)
(-314.913, -544.948, -324.542)
(-316.345, -547.316, -297.747)
(-331.515, -575.984, -293.14)
(-326.073, -559.788, -265.678)
(-314.499, -542.988, -234.597)
(-304.397, -534.52, -201.353)
(-299.803, -531.104, -178.825)
(-319.178, -565.674, -160.772)
(-321.696, -560.506, -142.736)
(-308.737, -549.681, -113.441)
(-295.727, -515.531, -84.4728)
(-320.331, -563.109, -67.2669)
(-284.191, -486.327, -34.6427)
(-223.949, -379.421, -14.3591)
(-206.137, -334.212, -283.627)
(-293.688, -479.297, -386.732)
(-298.987, -493.057, -371.717)
(-327.252, -550.361, -389.632)
(-318.631, -535.718, -355.405)
(-294.015, -492.558, -305.576)
(-319.803, -534.7, -308.265)
(-334.901, -563.79, -299.625)
(-337.257, -564.801, -276.119)
(-353.634, -587.326, -266.295)
(-353.186, -590.826, -240.882)
(-305.269, -515.193, -185.507)
(-313.848, -533.144, -159.927)
(-301.743, -508.185, -133.753)
(-325.944, -549.08, -114.224)
(-325.531, -538.013, -91.3271)
(-289.544, -478.697, -61.4591)
(-293.908, -479.804, -37.2591)
(-232.883, -377.947, -14.8817)
(-197.151, -305.222, -270.337)
(-266.841, -415.249, -348.859)
(-320.108, -497.221, -392.457)
(-343.314, -545.273, -399.253)
(-325.634, -513.48, -356.423)
(-359.113, -570.356, -369.055)
(-326.794, -515.517, -306.728)
(-325.7, -518.216, -286.304)
(-297.522, -475.651, -241.055)
(-323.719, -514.162, -239.642)
(-295.845, -475.369, -196.766)
(-298.906, -472.321, -172.486)
(-298.173, -475.033, -153.556)
(-324.167, -515.257, -141.105)
(-306.594, -485.552, -110.835)
(-321.912, -521.582, -98.2596)
(-305.954, -493.178, -60.7451)
(-275.746, -433.267, -33.8657)
(-232.318, -361.902, -14.233)
(-232.628, -345.069, -319.7)
(-291.286, -438.657, -383.294)
(-319.231, -475.58, -397.467)
(-309.43, -475.515, -370.668)
(-341.069, -515.556, -372.083)
(-321.331, -488.319, -333.789)
(-314.042, -475.713, -302.516)
(-328.221, -503.105, -295.2)
(-309.446, -476.958, -250.408)
(-306.54, -462.414, -224.273)
(-295.299, -449.201, -199.932)
(-346.439, -527.514, -206.157)
(-300.694, -462.831, -154.493)
(-304.18, -460.367, -130.188)
(-305.975, -464.173, -112.309)
(-319.512, -487.258, -99.7786)
(-294.929, -448.049, -58.6704)
(-247.542, -371.284, -29.0231)
(-214.594, -317.781, -11.705)
(-186.207, -264.845, -259.691)
(-300.176, -440.492, -402.753)
(-310.165, -439.93, -380.334)
(-306.807, -439.287, -360.349)
(-344.958, -492.925, -375.228)
(-316.895, -455.322, -324.169)
(-292.431, -415.54, -275.257)
(-315.788, -452.729, -279.718)
(-295.395, -425.677, -238.883)
(-321.646, -467.81, -240.933)
(-313.835, -465.722, -211.734)
(-296.656, -426.656, -173.071)
(-336.626, -487.827, -173.982)
(-322.623, -466.559, -140.456)
(-313.281, -454.634, -116.226)
(-297.855, -428.598, -85.3443)
(-316.28, -451.02, -67.4109)
(-283.111, -406.293, -35.7499)
(-214.494, -303.343, -11.9502)
(-205.282, -274.407, -281.945)
(-291.069, -392.54, -381.52)
(-301.049, -408.037, -373.815)
(-317.978, -442.173, -383.693)
(-330.215, -455.468, -365.615)
(-304.613, -419.542, -313.985)
(-306.854, -419.49, -292.63)
(-325.987, -457.58, -293.664)
(-337.502, -464.71, -271.063)
(-336.04, -466.966, -255.272)
(-325.68, -449.618, -219.686)
(-334.672, -470.155, -199.119)
(-310.572, -429.862, -160.834)
(-319.22, -445.239, -139.964)
(-320.036, -441.696, -120.504)
(-307.176, -431.012, -89.0602)
(-301.015, -417.097, -67.0421)
(-283.913, -393.935, -34.8927)
(-213.036, -287.096, -9.35746)
(-187.489, -237.978, -257.577)
(-298.822, -385.191, -394.819)
(-290.614, -374.455, -361.213)
(-324.047, -421.445, -379.939)
(-300.218, -383.87, -328.031)
(-324.608, -418.96, -331.86)
(-309.534, -392.491, -291.639)
(-285.249, -370.496, -254.258)
(-304.242, -393.599, -246.436)
(-309.052, -408.654, -231.338)
(-314.492, -403.47, -207.135)
(-332.236, -442.708, -201.774)
(-323.291, -416.424, -166.657)
(-301.091, -397.008, -134.089)
(-328.875, -428.183, -119.213)
(-303.913, -394.58, -86.4101)
(-333.414, -428.265, -71.1556)
(-308.243, -393.013, -41.7012)
(-214.219, -271.29, -12.2098)
(-232.332, -277.567, -318.249)
(-300.847, -362.028, -393.95)
(-318.406, -383.214, -398.433)
(-302.217, -372.408, -360.916)
(-342.013, -415.603, -374.084)
(-303.046, -372.847, -312.213)
(-290.972, -351.625, -275.06)
(-325.844, -406.153, -292.416)
(-306.721, -372.556, -246.267)
(-317.299, -393.545, -238.953)
(-340.785, -415.575, -225.243)
(-291.337, -371.632, -179.77)
(-287.378, -350.328, -147.464)
(-316.13, -393.994, -140.527)
(-303.661, -371.303, -111.169)
(-325.807, -404.841, -96.0715)
(-337.235, -415.773, -70.5779)
(-303.296, -372.722, -40.8398)
(-213.398, -256.389, -11.3783)
(-232.807, -260.893, -317.479)
(-285.113, -319.697, -370.939)
(-294.295, -329.785, -361.387)
(-301.178, -336.596, -349.177)
(-293.9, -329.613, -318.922)
(-289.803, -330.044, -295.105)
(-292.566, -329.841, -275.364)
(-326.892, -377.493, -292.297)
(-300.489, -340.303, -237.696)
(-304.672, -349.654, -225.005)
(-346.087, -390.989, -225.34)
(-345.109, -400.245, -205.978)
(-318.501, -362.012, -163.319)
(-285.63, -330.972, -125.175)
(-292.129, -331.924, -102.859)
(-290.434, -329.41, -82.8885)
(-310.828, -349.757, -63.7543)
(-310.931, -348.847, -43.0764)
(-241.536, -270.392, -15.5042)
(-215.088, -225.586, -292.22)
(-277.661, -290.311, -358.406)
(-312.724, -327.227, -383.189)
(-284.9, -297.349, -328.986)
(-285.272, -297.838, -309.279)
(-300.689, -312.561, -303.131)
(-303.527, -316.777, -281.914)
(-315.885, -330.944, -277.774)
(-283.474, -298.434, -227.087)
(-304.397, -322.073, -225.839)
(-292.883, -308.418, -191.778)
(-310.12, -330.986, -185.757)
(-292.49, -306.165, -145.828)
(-288.477, -300.023, -127.148)
(-325.85, -344.087, -117.344)
(-291.404, -304.869, -82.2996)
(-310.961, -326.73, -65.1353)
(-294.614, -308.944, -38.6331)
(-224.083, -235.084, -14.7625)
(-143.43, -140.284, -194.671)
(-206.15, -201.398, -265.215)
(-224.068, -218.078, -272.503)
(-224.086, -216.982, -256.265)
(-197.175, -190.743, -211.581)
(-215.025, -207.181, -214.832)
(-214.954, -209.145, -199.558)
(-214.583, -208.122, -184.529)
(-232.432, -225.514, -183.766)
(-232.353, -222.999, -166.422)
(-214.605, -207.434, -139.021)
(-195.879, -187.136, -112.745)
(-214.667, -207.208, -106.688)
(-214.606, -206.247, -92.3573)
(-223.341, -215.221, -79.9358)
(-205.986, -198.153, -58.6276)
(-206.085, -199, -43.8472)
(-233.011, -226.236, -32.7216)
(-143.432, -140.118, -10.0688)
(-149.814, -353.773, -218.992)
(-216.31, -511.071, -299.69)
(-207.958, -491.729, -272.238)
(-216.165, -511.806, -266.39)
(-207.63, -492.128, -240.144)
(-215.879, -512.169, -233.182)
(-199.606, -473.187, -199.855)
(-199.185, -473.232, -184.327)
(-215.476, -512.599, -183.287)
(-207.619, -493.634, -160.066)
(-223.643, -532.58, -155.542)
(-215.618, -513.603, -133.467)
(-207.963, -494.62, -112.274)
(-207.577, -494.546, -95.7499)
(-207.148, -493.752, -79.8731)
(-198.916, -473.847, -61.3363)
(-199.183, -473.291, -45.8342)
(-191.246, -452.705, -29.1658)
(-158.121, -373.516, -12.0664)
(-207.926, -475.353, -304.26)
(-282.037, -646.96, -392.21)
(-306.681, -704.173, -403.643)
(-288.797, -666.778, -358.826)
(-296.542, -685.462, -345.89)
(-295.667, -686.152, -323.654)
(-297.009, -685.687, -300.243)
(-294.411, -686.911, -276.031)
(-302.056, -704.844, -261.713)
(-285.58, -668.258, -224.499)
(-308.929, -723.741, -219.172)
(-299.353, -706.848, -191.683)
(-287.827, -667.693, -157.837)
(-285.447, -667.162, -132.482)
(-276.817, -647.09, -108.141)
(-276.738, -646.988, -86.1409)
(-262.047, -608.615, -59.9316)
(-264.862, -608.501, -39.1556)
(-232.864, -532.274, -17.3114)
(-207.546, -459.323, -304.636)
(-271.707, -606.591, -380.7)
(-304.779, -679.906, -403.933)
(-261.993, -588.933, -328.145)
(-261.484, -588.511, -307.907)
(-291.421, -663.555, -322.983)
(-269.837, -606.603, -275.364)
(-281.456, -644.608, -269.03)
(-308.402, -699.87, -268.655)
(-296.949, -682.654, -236.911)
(-301.113, -682.627, -213.588)
(-290.998, -665.569, -184.835)
(-304.466, -680.831, -163.731)
(-283.891, -644.55, -134.13)
(-278.371, -626.4, -107.862)
(-271.597, -608.519, -84.1528)
(-287.839, -645.299, -65.9876)
(-290.154, -643.856, -43.3127)
(-216.215, -477.784, -16.2701)
(-207.558, -443.274, -304.682)
(-279.889, -603.093, -392.315)
(-288, -622.283, -383.112)
(-277.805, -604.501, -348.883)
(-288.326, -622.061, -337.481)
(-300.217, -659.802, -332.823)
(-287.664, -621.743, -290.511)
(-307.618, -676.639, -292.957)
(-294.238, -639.157, -255.297)
(-310.869, -694.209, -251.279)
(-293.126, -639.621, -208.766)
(-297.247, -658.348, -191.535)
(-276.593, -605.034, -149.894)
(-285.451, -640.265, -137.571)
(-282.719, -621.073, -111.645)
(-290.694, -638.055, -91.9097)
(-298.204, -655.921, -67.6921)
(-270.532, -585.064, -38.1217)
(-215.506, -460.993, -15.6042)
(-215.824, -444.343, -316.996)
(-279.716, -580.933, -393.881)
(-284.473, -597.781, -383.066)
(-299.457, -630.728, -378.712)
(-269.757, -563.375, -317.895)
(-307.23, -645.488, -340.286)
(-278.842, -579.998, -283.377)
(-289.205, -613.081, -276.986)
(-284.974, -597.493, -247.847)
(-286.73, -614.677, -231.079)
(-308.892, -647.553, -218.407)
(-306.064, -647.3, -196.036)
(-286.18, -595.49, -156.105)
(-298.413, -630.519, -139.572)
(-279.982, -579.292, -105.867)
(-288.026, -596.017, -89.3106)
(-279.518, -578.24, -63.8804)
(-281.525, -579.691, -42.2288)
(-224.453, -461.124, -16.9622)
(-199.34, -394.755, -292.418)
(-297.027, -591.969, -415.663)
(-296.385, -591.482, -392.6)
(-277.626, -559.201, -348.887)
(-285.573, -575.838, -337.466)
(-290.195, -591.699, -322.402)
(-308.135, -625.499, -317.039)
(-307.151, -624.747, -292.528)
(-322.061, -659.213, -285.072)
(-270.91, -559.165, -218.271)
(-290.494, -593.599, -207.816)
(-301.005, -625.846, -193.925)
(-317.239, -641.065, -172.455)
(-264.89, -542.207, -126.793)
(-293.313, -591.74, -114.217)
(-291.128, -592.204, -90.809)
(-269.277, -542.729, -61.1289)
(-255.197, -509.948, -38.4289)
(-207.621, -411.252, -15.616)
(-215.55, -411.072, -317.02)
(-270.572, -521.891, -381.508)
(-286.088, -553.238, -382.694)
(-273.456, -537.49, -348.727)
(-286.207, -553.011, -336.69)
(-332.553, -647.294, -366.48)
(-316.086, -615.957, -325.931)
(-307.236, -599.558, -292.338)
(-296.418, -583.52, -262.234)
(-285.972, -567.488, -231.961)
(-300.667, -584.326, -213.213)
(-285.71, -566.975, -183.901)
(-275.871, -537.264, -150.482)
(-289.836, -568.301, -136.456)
(-279.127, -536.793, -106.517)
(-302.969, -582.864, -93.8681)
(-296.384, -568.423, -67.8641)
(-298.037, -568.871, -45.5609)
(-199.538, -379.447, -15.1739)
(-199.103, -364.107, -292.555)
(-287.077, -531.145, -403.97)
(-295.324, -545.709, -392.246)
(-277.819, -514.656, -348.726)
(-287.112, -530.415, -336.64)
(-309.06, -575.384, -340.54)
(-301.284, -560.953, -308.055)
(-261.936, -484.474, -246.343)
(-283.69, -531.056, -248.583)
(-287.831, -543.729, -231.625)
(-289.528, -545.894, -207.38)
(-289.588, -544.207, -183.785)
(-276.121, -516.245, -151.46)
(-293.573, -545.192, -137.871)
(-268.45, -501.425, -104.296)
(-277.528, -516.062, -85.8149)
(-300.719, -561.935, -70.0354)
(-263.42, -485.653, -39.7557)
(-207.621, -379.274, -15.6251)
(-190.46, -334.17, -280.693)
(-276.415, -493.956, -392.974)
(-275.37, -493.87, -370.497)
(-317.045, -566.135, -400.174)
(-269.226, -478.944, -317.07)
(-307.621, -551.547, -340.632)
(-299.372, -537.036, -308.636)
(-293.057, -522.837, -278.118)
(-308.861, -552.129, -267.51)
(-291.203, -521.461, -231.136)
(-297.409, -537.209, -214.233)
(-272.79, -492.324, -174.172)
(-266.089, -479.067, -147.072)
(-274.893, -492.883, -128.923)
(-283.46, -507.677, -110.567)
(-254.619, -450.235, -77.7737)
(-269.39, -479.21, -62.6086)
(-280.071, -493.917, -42.6493)
(-190.986, -334.189, -14.3447)
(-199.065, -333.278, -292.591)
(-270.264, -457.796, -380.738)
(-278.876, -471.271, -369.878)
(-295.697, -499.747, -368.686)
(-280.357, -471.171, -326.952)
(-294.126, -499.544, -323.019)
(-270.035, -458.083, -274.725)
(-278.755, -471.91, -262.126)
(-252.877, -430.274, -218.969)
(-252.975, -430.536, -199.371)
(-283.387, -486.319, -201.31)
(-276.542, -471.313, -173.454)
(-284.379, -485.48, -157.057)
(-290.802, -499.559, -137.939)
(-268.492, -458.396, -104.868)
(-267.316, -459.289, -84.3003)
(-266.946, -459.533, -62.1509)
(-262.755, -445.055, -39.949)
(-199.115, -333.458, -14.8326)
(-190.788, -304.724, -280.428)
(-262.292, -423.902, -369.06)
(-270.382, -436.9, -359.975)
(-298.251, -490.143, -379.395)
(-300.908, -490.151, -355.161)
(-299.165, -490.158, -332.443)
(-299.142, -490.216, -308.849)
(-273.631, -450.783, -262.022)
(-273.878, -450.752, -240.135)
(-284.102, -464.468, -225.174)
(-272.93, -451.426, -196.396)
(-280.087, -463.807, -178.556)
(-272.332, -451.171, -151.534)
(-289.686, -476.684, -137.344)
(-283.759, -464.086, -111.268)
(-265.055, -436.809, -84)
(-248.503, -410.238, -58.2272)
(-268.986, -437.226, -40.7332)
(-198.707, -317.964, -14.4824)
(-182.476, -277.345, -268.221)
(-287.132, -440.802, -403.341)
(-297.376, -453.707, -391.549)
(-279.295, -428.164, -348.365)
(-279.785, -428.584, -326.895)
(-285.302, -440.975, -314.225)
(-285.439, -440.535, -291.656)
(-292.507, -453.327, -277.424)
(-276.515, -427.847, -240.742)
(-268.684, -416.143, -213.37)
(-292.231, -453.33, -206.301)
(-277.148, -429.523, -172.854)
(-277.002, -428.537, -152.506)
(-262.137, -404.317, -122.142)
(-284.193, -440.632, -111.56)
(-276.076, -429.455, -86.1198)
(-260.858, -402.948, -60.7339)
(-253.789, -391.151, -38.8677)
(-199.078, -302.584, -14.7436)
(-199.465, -287.177, -292.219)
(-289.009, -418.488, -403.671)
(-280.227, -407.031, -370.799)
(-252.906, -371.192, -318.094)
(-276.41, -407.316, -326.765)
(-282.052, -419.26, -313.917)
(-283.047, -419.084, -292.002)
(-266.272, -395.206, -254.186)
(-269.576, -394.363, -233.629)
(-275.175, -406.8, -218.359)
(-282.082, -416.889, -202.535)
(-289.663, -432.271, -183.906)
(-274.978, -406.468, -151.751)
(-290.732, -432.269, -137.52)
(-283.632, -419.715, -111.334)
(-283.089, -419.534, -89.2617)
(-269.322, -394.779, -61.8095)
(-251.567, -370.908, -38.8334)
(-182.133, -263.298, -13.1653)
(-191.122, -260.539, -280.065)
(-272.284, -373.703, -380.598)
(-271.709, -373.791, -359.559)
(-253.777, -351.159, -317.709)
(-261.807, -362.069, -307.845)
(-275.452, -384.82, -304.75)
(-277.565, -384.238, -283.569)
(-284.681, -396.09, -268.854)
(-272.015, -372.744, -233.653)
(-277.323, -384.711, -217.933)
(-287.543, -395.655, -202.687)
(-301.104, -419.858, -189.738)
(-300.789, -418.478, -165.365)
(-300.533, -419.127, -142.863)
